,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
167535,2020018760,40.5148,-79.797,MAINLINE TU,1,2.0,3.0,1.0,2020,2,19.0,2020-2,False
167553,2020019004,40.4086,-79.9437,TECUMSEH ST,1,3.0,3.0,1.0,2020,4,19.0,2020-2,False
167591,2020019456,40.4213,-79.8848,S BRADDOCK AV,1,3.0,3.0,1.0,2020,5,19.0,2020-2,False
167598,2020019490,40.3622,-80.0466,TERRACE DR,1,3.0,3.0,1.0,2020,5,19.0,2020-2,False
167602,2020019582,40.3801,-79.9942,SAW MILL RUN BL,1,2.0,3.0,1.0,2020,6,19.0,2020-2,False
167650,2020020025,40.4219,-80.0297,BANKSVILLE RD,1,2.0,3.0,1.0,2020,6,19.0,2020-2,False
167677,2020020254,40.4385,-80.1541,RIDGE RD,1,3.0,3.0,1.0,2020,4,19.0,2020-2,False
167692,2020020393,40.4347,-79.9979,GRANT ST INT/RP F RD,1,2.0,3.0,1.0,2020,4,19.0,2020-2,False
167696,2020020447,40.4495,-80.1074,LORISH RD,1,3.0,3.0,1.0,2020,2,19.0,2020-2,False
167714,2020020584,40.4398,-79.7563,TURNPIKE RAMP RD,1,3.0,3.0,1.0,2020,1,19.0,2020-2,False
167780,2020021529,40.5034,-79.9774,MARTHA AV,1,3.0,3.0,1.0,2020,4,19.0,2020-2,False
167788,2020021582,40.4938,-80.0638,OHIO RIVER BL,1,3.0,3.0,1.0,2020,5,19.0,2020-2,False
167845,2020022091,40.3361,-79.8265,EDEN PARK BL,1,3.0,3.0,1.0,2020,7,19.0,2020-2,False
167849,2020022151,40.406,-79.9123,WEST ST,1,3.0,3.0,1.0,2020,6,19.0,2020-2,False
167925,2020023113,40.4528,-80.0392,CORLISS ST,1,3.0,3.0,1.0,2020,3,19.0,2020-3,False
168029,2020024334,40.4606,-79.9264,S WHITFIELD ST,1,3.0,3.0,1.0,2020,7,19.0,2020-3,False
168048,2020024509,40.4736,-79.9723,RAMP Q RD,1,3.0,3.0,1.0,2020,6,19.0,2020-3,False
168068,2020024651,40.5021,-79.9452,SR 9405 HW,1,3.0,3.0,1.0,2020,7,19.0,2020-2,False
168086,2020024849,40.6485,-79.9372,ST GEORGE DR,1,3.0,3.0,1.0,2020,7,19.0,2020-3,False
168091,2020024923,40.5115,-80.1009,ALLEGHENY AV,1,3.0,3.0,1.0,2020,6,19.0,2020-2,False
168113,2020025261,40.4544,-79.9477,S MILLVALE AV,1,3.0,3.0,1.0,2020,3,19.0,2020-3,False
168134,2020025532,40.4388,-79.9909,CHATHAM SQ,1,3.0,3.0,1.0,2020,4,19.0,2020-3,False
168135,2020025535,40.4016,-80.083,FRANKLIN AV,1,3.0,3.0,1.0,2020,4,19.0,2020-3,False
168165,2020025845,40.4492,-80.0262,SR 65 SB TO SR 19 RD,1,3.0,3.0,1.0,2020,5,19.0,2020-3,False
168171,2020025883,40.3839,-79.8596,MILLER AV,1,3.0,3.0,1.0,2020,5,19.0,2020-3,False
168181,2020025960,40.428,-79.8899,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,6,19.0,2020-2,False
168288,2020026938,40.5353,-80.0756,NORTH HILLS EX,1,1.0,3.0,1.0,2020,1,19.0,2020-3,True
168473,2020029896,40.4292,-79.9316,FORWARD AV INT./RAMP D RD,1,3.0,3.0,9.0,2020,7,19.0,2020-3,False
168535,2020030808,40.426,-80.031,PENN LINCOLN PY,1,2.0,3.0,1.0,2020,5,19.0,2020-4,False
168575,2020031412,40.411,-80.0133,WEST LIBERTY AV,1,3.0,3.0,1.0,2020,2,19.0,2020-3,False
168599,2020031835,40.4667,-79.8329,BANYON DR,1,1.0,3.0,1.0,2020,4,19.0,2020-4,True
168643,2020032396,40.5058,-80.0369,JACKS RUN RD,1,1.0,3.0,1.0,2020,1,19.0,2020-4,True
168751,2020033992,40.5182,-80.1639,MILL ST,1,3.0,3.0,1.0,2020,6,19.0,2020-1,False
168761,2020034025,40.5432,-80.1221,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2020,1,19.0,2020-2,False
168819,2020034663,40.5903,-79.9482,WILLIAM FLINN HW,1,1.0,3.0,1.0,2020,6,19.0,2020-4,True
168871,2020035260,40.5691,-79.962,MT ROYAL BL,1,1.0,3.0,1.0,2020,6,19.0,2020-4,True
168881,2020035422,40.4419,-79.9574,OAKLAND AV,1,3.0,3.0,1.0,2020,3,19.0,2020-4,False
168891,2020035526,40.6422,-79.9384,WILLIAM FLYNN HW,1,1.0,3.0,1.0,2020,6,19.0,2020-4,True
169023,2020037378,40.4428,-80.0424,LORENZ AV,1,1.0,3.0,1.0,2020,5,19.0,2020-5,True
169057,2020037847,40.3489,-79.939,LEBANON CHURCH RD,1,1.0,3.0,1.0,2020,1,19.0,2020-5,True
169099,2020038540,40.4301,-80.0085,VIRGINIA AV,1,1.0,3.0,1.0,2020,4,19.0,2020-5,True
169154,2020039130,40.4353,-79.9844,BLVD OF THE ALLIES BL,1,1.0,3.0,1.0,2020,7,19.0,2020-5,True
169170,2020039312,40.4848,-79.858,ALLEGHENY RIVER BL,1,1.0,3.0,1.0,2020,1,19.0,2020-5,True
169192,2020039625,40.4894,-80.0183,PERRYSVILLE AV,1,1.0,3.0,1.0,2020,2,19.0,2020-5,True
169245,2020040421,40.3567,-79.8332,FAWCETT ST,1,1.0,3.0,1.0,2020,5,19.0,2020-5,True
169270,2020040645,40.5117,-79.7917,MILLTOWN RD,1,1.0,3.0,1.0,2020,6,19.0,2020-5,True
169284,2020040780,40.4585,-79.9011,N MURTLAND ST,1,1.0,3.0,1.0,2020,4,19.0,2020-5,True
169317,2020040989,40.4082,-80.0837,LYDIA ST,1,1.0,3.0,9.0,2020,6,19.0,2020-5,True
169328,2020041133,40.4529,-80.0394,CORLISS TN,1,1.0,3.0,1.0,2020,2,19.0,2020-5,True
169374,2020041610,40.4971,-79.9199,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,6,19.0,2020-5,True
169448,2020042579,40.4693,-79.8237,FRANKSTOWN RD,1,1.0,3.0,1.0,2020,1,19.0,2020-5,True
169490,2020043168,40.4573,-79.9371,GRAHAM ST,1,1.0,3.0,1.0,2020,2,19.0,2020-6,True
169498,2020043329,40.4756,-80.0992,PINE HOLLOW RD,1,1.0,3.0,1.0,2020,6,19.0,2020-5,True
169501,2020043403,40.462,-80.0081,LETSCHE ST,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169512,2020043582,40.5245,-79.9474,WILLIAM FLINN HW,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169544,2020043946,40.4025,-80.0158,DUNSTER ST,1,1.0,3.0,1.0,2020,6,19.0,2020-6,True
169558,2020044034,40.4267,-79.8922,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,2,19.0,2020-5,True
169563,2020044124,40.4438,-79.9747,REED ST,1,1.0,3.0,1.0,2020,7,19.0,2020-6,True
169611,2020044598,40.2902,-80.028,LIBRARY RD,1,1.0,3.0,1.0,2020,6,19.0,2020-6,True
169622,2020044734,40.4648,-79.9412,N EVALINE ST,1,1.0,3.0,1.0,2020,6,19.0,2020-6,True
169652,2020045089,40.4457,-79.9765,KIRKPATRICK ST,1,1.0,3.0,1.0,2020,3,19.0,2020-6,True
169671,2020045406,40.4834,-80.0493,OHIO RIVER BL,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169697,2020045710,40.3161,-79.9778,COCHRAN MILL RD,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169744,2020046181,40.3565,-80.0284,LIBRARY RD,1,1.0,3.0,1.0,2020,2,19.0,2020-6,True
169765,2020046445,40.5354,-80.0653,MOUNT NEBO POINTE DR,1,1.0,3.0,1.0,2020,1,19.0,2020-6,True
169775,2020046509,40.6328,-80.059,PERRY HW,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169785,2020046608,40.5057,-80.1473,MONTOUR RD,1,1.0,3.0,1.0,2020,5,19.0,2020-6,True
169827,2020047348,40.4274,-79.9522,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,7,19.0,2020-6,True
169839,2020047512,40.277,-79.8374,BOSTON HOLLOW RD,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169857,2020047719,40.4025,-79.9076,WEST ST,1,1.0,3.0,1.0,2020,4,19.0,2020-6,True
169864,2020047806,40.4376,-79.9827,VAN BRAAM ST,1,1.0,3.0,1.0,2020,5,19.0,2020-6,True
169930,2020048489,40.4677,-80.0835,PENNSYLVANIA AV,1,1.0,3.0,1.0,2020,7,19.0,2020-6,True
169931,2020048491,40.475,-79.8615,LINCOLN RD,1,1.0,3.0,1.0,2020,1,19.0,2020-6,True
170001,2020049501,40.3683,-79.8166,CROOKED RUN RD,1,1.0,3.0,1.0,2020,3,19.0,2020-6,True
170054,2020050097,40.464,-79.8582,GLENDALE RD,1,1.0,3.0,1.0,2020,6,19.0,2020-6,True
170057,2020050118,40.3896,-79.829,MCKEESPORT BL,1,1.0,3.0,1.0,2020,5,19.0,2020-6,True
170089,2020050350,40.4555,-79.9922,RAMP K/28 SB TO E OHIO ST,1,1.0,3.0,1.0,2020,7,19.0,2020-6,True
170113,2020050626,40.3779,-80.0552,CEDAR BL,1,1.0,3.0,1.0,2020,1,19.0,2020-6,True
170138,2020050817,40.2642,-79.8975,BUNOLA RIVER RD,1,1.0,3.0,1.0,2020,7,19.0,2020-6,True
170144,2020050887,40.4394,-80.0328,SAW MILL RUN BL,1,1.0,3.0,1.0,2020,2,19.0,2020-6,True
170219,2020051516,40.4395,-80.0103,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,19.0,2020-6,True
170222,2020051571,40.3077,-80.0929,WASHINGTON RD,1,1.0,3.0,1.0,2020,4,19.0,2020-7,True
170223,2020051573,40.4601,-79.9246,HIGHLAND AV,1,1.0,3.0,1.0,2020,4,19.0,2020-7,True
170247,2020051841,40.3407,-79.9644,OLD CLAIRTON RD,1,1.0,3.0,1.0,2020,5,19.0,2020-7,True
170262,2020052030,40.6676,-80.0966,THORN HILL RD,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170267,2020052117,40.4442,-80.0281,WEST CARSON ST,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170268,2020052136,40.454,-79.9124,FIFTH AV,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170279,2020052243,40.4601,-79.946,LIBERTY AV,1,1.0,3.0,1.0,2020,7,19.0,2020-6,True
170285,2020052330,40.4775,-80.0296,WOODS RUN AV,1,1.0,3.0,1.0,2020,7,19.0,2020-7,True
170295,2020052476,40.413,-80.0079,LIBERTY TN INT/RMP A RD,1,1.0,3.0,1.0,2020,1,19.0,2020-7,True
170368,2020053584,40.4755,-79.7074,HOLIDAY PARK DR,1,1.0,3.0,1.0,2020,4,19.0,2020-7,True
170388,2020053779,40.4388,-79.984,VINE ST,1,1.0,3.0,1.0,2020,4,19.0,2020-7,True
170447,2020054767,40.4109,-79.9407,GLENWOOD AV,1,1.0,3.0,1.0,2020,1,19.0,2020-7,True
170497,2020055454,40.4764,-80.0077,NORTH HILLS EX,1,1.0,3.0,1.0,2020,7,19.0,2020-7,True
170516,2020055656,40.6393,-79.9952,MAINLINE PK,1,1.0,3.0,1.0,2020,1,19.0,2020-7,True
170526,2020055820,40.5193,-80.2754,AIRPORT PY,1,1.0,3.0,1.0,2020,2,19.0,2020-7,True
170528,2020055832,40.3529,-79.8281,SUMMITT ST,1,1.0,3.0,1.0,2020,4,19.0,2020-7,True
170546,2020056056,40.4541,-79.9968,E OHIO ST,1,1.0,3.0,1.0,2020,4,19.0,2020-7,True
170607,2020056625,40.466,-79.939,BROAD ST,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170652,2020057279,40.4707,-80.0258,BRIGHTON RD,1,1.0,3.0,1.0,2020,2,19.0,2020-7,True
170675,2020057637,40.3836,-79.9957,UNDERWOOD ST,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
170678,2020057667,40.3545,-80.1148,WASHINGTON PK,1,1.0,3.0,1.0,2020,2,19.0,2020-7,True
170715,2020058143,40.5205,-79.8529,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
170717,2020058160,40.496,-79.9396,ETNA BP,1,1.0,3.0,1.0,2020,7,19.0,2020-7,True
170751,2020058597,40.4517,-80.0597,HILLSBORO ST,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170753,2020058604,40.3501,-79.8642,TUBE WORKS AL,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170769,2020058748,40.4238,-80.2388,SADDLE RIDGE RD,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170770,2020058754,40.4916,-80.0612,OHIO RIVER BL,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170773,2020058829,40.4777,-79.7855,UNIVERSAL RD,1,1.0,3.0,1.0,2020,7,19.0,2020-7,True
170786,2020058999,40.4304,-79.7128,NEW WM PENN HW,1,1.0,3.0,1.0,2020,7,19.0,2020-7,True
170793,2020059098,40.4293,-79.9418,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,5,19.0,2020-7,True
170794,2020059106,40.4306,-80.062,MCMUNN AV,1,1.0,3.0,1.0,2020,1,19.0,2020-7,True
170797,2020059136,40.2757,-79.8925,RAMP RD/TO SR 0051 RD,1,1.0,3.0,1.0,2020,2,19.0,2020-7,True
170838,2020059775,40.3972,-79.8892,MIFFLIN ST,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
170843,2020059791,40.4541,-79.9968,MADISON AV,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
170852,2020059950,40.4533,-79.9629,MILWAUKEE ST,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
170932,2020060963,40.434,-80.0299,SAW MILL RUN BL,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170934,2020060967,40.447,-79.9678,CENTRE AV,1,1.0,3.0,1.0,2020,6,19.0,2020-7,True
170976,2020061383,40.4973,-79.9343,SR 0028 HW,1,1.0,3.0,1.0,2020,7,19.0,2020-7,True
171012,2020061822,40.4256,-79.9268,MONITOR ST,1,1.0,3.0,1.0,2020,2,19.0,2020-8,True
171016,2020061868,40.2607,-79.9177,WALTON RD,1,1.0,3.0,1.0,2020,1,19.0,2020-7,True
171017,2020061881,40.301,-79.9194,PAYNE HILL RD,1,1.0,3.0,1.0,2020,1,19.0,2020-7,True
171070,2020062487,40.4543,-79.9481,MILLVALE AV,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
171073,2020062576,40.4612,-79.9126,LOWELL ST,1,1.0,3.0,1.0,2020,4,19.0,2020-8,True
171129,2020063270,40.465,-79.8312,EVERNIA DR,1,1.0,3.0,1.0,2020,6,19.0,2020-8,True
171170,2020063734,40.4961,-79.9769,UNKNOWN RD,1,1.0,3.0,1.0,2020,7,19.0,2020-8,True
171207,2020064160,40.3551,-80.0338,CONNOR RD,1,1.0,3.0,1.0,2020,7,19.0,2020-8,True
171237,2020064445,40.4606,-80.0315,BEAVER AV,1,1.0,3.0,1.0,2020,3,19.0,2020-8,True
171283,2020065136,40.4687,-79.9623,40TH ST,1,1.0,3.0,1.0,2020,4,19.0,2020-8,True
171292,2020065219,40.4569,-79.8941,FRANKSTOWN AV,1,1.0,3.0,1.0,2020,5,19.0,2020-8,True
171354,2020065971,40.2867,-79.9978,BROWNSVILLE RD ET,1,1.0,3.0,1.0,2020,7,19.0,2020-8,True
171356,2020066023,40.438,-79.7785,NORTHERN PK,1,1.0,3.0,1.0,2020,1,19.0,2020-8,True
171371,2020066185,40.543,-79.7577,NICHOLS DR,1,1.0,3.0,1.0,2020,1,19.0,2020-8,True
171376,2020066356,40.466,-79.9897,ROCKLEDGE ST,1,1.0,3.0,1.0,2020,2,19.0,2020-8,True
171427,2020067000,40.398,-79.9892,DELLROSE ST,1,1.0,3.0,1.0,2020,4,19.0,2020-8,True
171428,2020067003,40.4569,-79.8941,STERRETT ST,1,1.0,3.0,1.0,2020,4,19.0,2020-8,True
171456,2020067289,40.2901,-80.028,LIBRARY RD,1,1.0,3.0,1.0,2020,5,19.0,2020-8,True
171494,2020067635,40.4482,-80.0049,GENERAL ROBINSON BL,1,3.0,3.0,1.0,2020,6,19.0,2020-8,False
171528,2020067875,40.436,-79.9701,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,4,19.0,2020-8,False
171543,2020068117,40.4607,-79.9227,PENN AV,1,1.0,3.0,1.0,2020,1,19.0,2020-8,True
171544,2020068118,40.4637,-79.9238,N HIGHLAND AV,1,1.0,3.0,1.0,2020,1,19.0,2020-8,True
171562,2020068347,40.616,-80.0932,VIP DR,1,1.0,3.0,1.0,2020,5,19.0,2020-8,True
171617,2020069128,40.4484,-80.158,CAMPBELLS RUN RD,1,1.0,3.0,1.0,2020,7,19.0,2020-8,True
171707,2020070064,40.3704,-79.7863,N VERSAILLES PL,1,1.0,3.0,1.0,2020,3,19.0,2020-7,True
171715,2020070088,40.4376,-79.9652,ROBINSON ST,1,1.0,3.0,1.0,2020,3,19.0,2020-8,True
171739,2020070346,40.575,-80.0754,INGOMAR HTS RD,1,1.0,3.0,1.0,2020,7,19.0,2020-8,True
171760,2020070568,40.4679,-80.0356,OHIO RIVER BL,1,2.0,3.0,1.0,2020,1,19.0,2020-8,False
171790,2020070895,40.4017,-80.0025,EDGEBROOK AV,1,1.0,3.0,1.0,2020,2,19.0,2020-8,True
171794,2020070921,40.3294,-80.0714,WASHINGTON RD,1,1.0,3.0,1.0,2020,2,19.0,2020-8,True
171822,2020071241,40.6179,-80.0714,COLE RD,1,1.0,3.0,1.0,2020,5,19.0,2020-8,True
171976,2020072912,40.4256,-79.9096,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,19.0,2020-9,True
172019,2020073397,40.3327,-79.9851,BROWNSVILLE RD,1,1.0,3.0,1.0,2020,3,19.0,2020-9,True
172035,2020073671,40.6664,-79.7159,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,3,19.0,2020-8,True
172044,2020073872,40.4645,-79.8201,UNIVERSAL RD,1,3.0,3.0,1.0,2020,4,19.0,2020-9,False
172094,2020074596,40.3448,-79.9388,CLAIRTON RD,1,1.0,3.0,1.0,2020,3,19.0,2020-9,True
172112,2020074791,40.3918,-79.8851,HOME ST,1,3.0,3.0,1.0,2020,6,19.0,2020-9,False
172132,2020075037,40.4457,-79.8552,WILLIAM PENN HW,1,3.0,3.0,1.0,2020,7,19.0,2020-9,False
172157,2020075351,40.4567,-79.9019,MURTLAND ST,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172159,2020075377,40.3476,-79.8325,HARTMAN ST,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172160,2020075378,40.4663,-80.0257,STAYTON ST,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172232,2020076125,40.4357,-79.771,MONROEVILLE BL,1,1.0,3.0,1.0,2020,3,19.0,2020-9,True
172240,2020076155,40.315,-80.1229,FAWCETT CHURCH RD,1,2.0,3.0,1.0,2020,4,19.0,2020-9,False
172294,2020076813,40.519,-80.0254,CENTER AV,1,3.0,3.0,1.0,2020,6,19.0,2020-9,False
172329,2020077110,40.3515,-79.8651,WALNUT ST,1,3.0,3.0,1.0,2020,5,19.0,2020-9,False
172348,2020077258,40.3551,-80.1162,MILLERS RUN RD,1,1.0,3.0,1.0,2020,1,19.0,2020-9,True
172351,2020077305,40.5765,-79.9709,SAMPLE RD,1,1.0,3.0,1.0,2020,6,19.0,2020-9,True
172388,2020077702,40.446,-79.7149,OLD FRANKSTOWN RD,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172394,2020077763,40.6083,-80.057,RICHARD RD,1,1.0,3.0,1.0,2020,1,19.0,2020-9,True
172409,2020078058,40.5726,-80.0443,TROUTWOOD DR,1,1.0,3.0,1.0,2020,3,19.0,2020-9,True
172428,2020078266,40.439,-79.8619,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172429,2020078269,40.4254,-79.9645,HOT METAL BRIDGE ST,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172440,2020078536,40.4736,-79.9718,EAST OHIO ST,1,3.0,3.0,1.0,2020,4,19.0,2020-9,False
172441,2020078541,40.4792,-79.9438,STANTON AV,1,3.0,3.0,1.0,2020,4,19.0,2020-9,False
172463,2020078818,40.4957,-79.9395,ETNA BP,1,3.0,3.0,1.0,2020,1,19.0,2020-9,False
172520,2020079314,40.4574,-79.8963,HOMEWOOD AV,1,1.0,3.0,1.0,2020,5,19.0,2020-9,True
172528,2020079402,40.6024,-79.7533,5TH AV,1,3.0,3.0,1.0,2020,7,19.0,2020-9,False
172551,2020079620,40.4342,-79.9958,LIBERTY BR,1,3.0,3.0,1.0,2020,1,19.0,2020-9,False
172553,2020079624,40.4664,-79.9938,RHINE ST,1,3.0,3.0,1.0,2020,1,19.0,2020-9,False
172583,2020079963,40.5081,-80.0895,OHIO RIVER BL,1,3.0,3.0,1.0,2020,6,19.0,2020-9,False
172628,2020080521,40.2972,-79.9169,TURNPIKE RAMP RD TOLL RD,1,3.0,3.0,1.0,2020,2,19.0,2020-9,False
172651,2020080835,40.4211,-80.0568,HOLIDAY DR,1,3.0,3.0,1.0,2020,4,19.0,2020-9,False
172652,2020080837,40.4797,-79.8225,CRESTVIEW DR,1,3.0,3.0,1.0,2020,4,19.0,2020-9,False
172668,2020080929,40.3499,-79.8746,W 5TH AV,1,3.0,3.0,1.0,2020,7,19.0,2020-9,False
172682,2020081209,40.3549,-79.8349,HARTMAN ST,1,3.0,3.0,1.0,2020,5,19.0,2020-10,False
172683,2020081212,40.3516,-79.8566,5TH AV,1,3.0,3.0,1.0,2020,5,19.0,2020-10,False
172697,2020081358,40.4291,-80.0647,BALDWICK RD,1,3.0,3.0,1.0,2020,1,19.0,2020-9,False
172730,2020081841,40.3835,-79.9308,DOERRVILLE ST,1,3.0,3.0,1.0,2020,7,19.0,2020-10,False
172766,2020082306,40.3259,-80.0493,LOGAN RD,1,3.0,3.0,1.0,2020,7,19.0,2020-9,False
172801,2020082882,40.3344,-80.0241,LIBRARY RD,1,3.0,3.0,1.0,2020,7,19.0,2020-9,False
172838,2020083321,40.4574,-79.8963,FRANKSTOWN AV,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
172850,2020083436,40.4561,-80.1674,ROBINSON TOWN CENTRE BL,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
172888,2020084046,40.4717,-80.0138,LURAY ST,1,2.0,3.0,1.0,2020,6,19.0,2020-10,False
172891,2020084056,40.4109,-80.0834,MANSFIELD BL,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
172905,2020084207,40.429,-79.945,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,3,19.0,2020-9,False
172911,2020084250,40.423,-79.8876,MCCAGUE ST,1,1.0,3.0,1.0,2020,5,19.0,2020-9,True
172929,2020084448,40.4446,-80.0094,FORT DUQUESNE BR,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
172945,2020084581,40.5124,-79.9964,EVERGREEN RD,1,2.0,3.0,1.0,2020,6,19.0,2020-10,False
172946,2020084585,40.4758,-80.0407,OHIO RIVER BL,1,3.0,3.0,1.0,2020,1,19.0,2020-10,False
172961,2020084781,40.3821,-79.8193,HIGHWOOD RD,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
172964,2020084891,40.4754,-79.9379,SCHENLEY MANOR DR,1,2.0,3.0,1.0,2020,2,19.0,2020-10,False
172971,2020085027,40.5302,-80.0173,EVERGREEN RD,1,2.0,3.0,1.0,2020,6,19.0,2020-10,False
173017,2020085650,40.4829,-80.0036,MT PLEASANT RD,1,3.0,3.0,1.0,2020,3,19.0,2020-10,False
173018,2020085728,40.4392,-79.8297,MCCRADY RD,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
173070,2020086312,40.4258,-79.9035,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
173076,2020086340,40.447,-80.1677,SR 0022 SH,1,3.0,3.0,1.0,2020,3,19.0,2020-10,False
173083,2020086468,40.4975,-79.9246,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2020,3,19.0,2020-10,False
173095,2020086608,40.4248,-79.927,WELFER ST,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
173102,2020086679,40.3831,-79.9129,UNION ST,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
173128,2020087050,40.445,-79.9719,REED ST,1,3.0,3.0,1.0,2020,1,19.0,2020-10,False
173139,2020087126,40.5029,-80.0614,UNION AV,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
173141,2020087155,40.4348,-80.007,W STATION SQUARE DR,1,3.0,3.0,1.0,2020,7,19.0,2020-10,False
173164,2020087505,40.3569,-80.1131,HICKMAN ST,1,1.0,3.0,1.0,2020,6,19.0,2020-9,True
173222,2020088003,40.3527,-80.0097,MCKEE DR,1,3.0,3.0,1.0,2020,3,19.0,2020-10,False
173230,2020088088,40.4025,-79.9075,WEST ST,1,3.0,3.0,1.0,2020,7,19.0,2020-10,False
173258,2020088479,40.4084,-79.8307,MORTIMER AV,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
173276,2020088739,40.5825,-80.0298,MCKNIGHT RD,1,2.0,3.0,1.0,2020,5,19.0,2020-10,False
173277,2020088740,40.4935,-79.8365,RIVERSIDE DR,1,3.0,3.0,1.0,2020,5,19.0,2020-10,False
173282,2020088765,40.6096,-80.0714,COLE RD,1,2.0,3.0,1.0,2020,5,19.0,2020-10,False
173320,2020089367,40.4199,-79.8501,MARION ST,1,3.0,3.0,1.0,2020,7,19.0,2020-10,False
173343,2020089666,40.4951,-79.9335,CLAY ST,1,3.0,3.0,1.0,2020,1,19.0,2020-10,False
173376,2020090030,40.5458,-79.9622,WILLIAM FLINN HW,1,3.0,3.0,1.0,2020,5,19.0,2020-10,False
173400,2020090304,40.402,-80.0006,EDGEBROOK AV,1,2.0,3.0,1.0,2020,6,19.0,2020-9,False
173404,2020090381,40.5973,-80.0476,FORESTVUE RD,1,2.0,3.0,1.0,2020,3,19.0,2020-10,False
173425,2020090573,40.4921,-79.8951,ALLEGHENY VALLEY EX,1,2.0,3.0,9.0,2020,3,19.0,2020-10,False
173433,2020090609,40.6578,-79.7228,ALLEGHENY VALLEY EX,1,2.0,3.0,1.0,2020,2,19.0,2020-10,False
173527,2020091679,40.4634,-79.9808,EAST OHIO ST,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
173562,2020092039,40.4224,-79.8859,WAVERLY ST,1,3.0,3.0,1.0,2020,7,19.0,2020-10,False
173570,2020092096,40.3409,-80.1134,TWIN PONDS LN,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
173582,2020092256,40.4967,-79.818,HAMIL RD,1,3.0,3.0,1.0,2020,6,19.0,2020-10,False
173596,2020092694,40.3205,-79.942,CLAIRTON BL,1,2.0,3.0,1.0,2020,2,19.0,2020-11,False
173613,2020092852,40.4859,-80.1232,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2020,7,19.0,2020-10,False
173616,2020092874,40.4451,-80.0096,FORT DUQUESNE BR,1,3.0,3.0,1.0,2020,7,19.0,2020-10,False
173624,2020092935,40.4622,-79.8585,LAVERN ST,1,3.0,3.0,1.0,2020,2,19.0,2020-11,False
173644,2020093181,40.3938,-80.0081,MILAN AV,1,3.0,3.0,1.0,2020,3,19.0,2020-11,False
173673,2020093612,40.3784,-79.8044,LINCOLN HW,1,3.0,3.0,1.0,2020,4,19.0,2020-10,False
173675,2020093619,40.4779,-79.7985,ALCOMA DR,1,3.0,3.0,1.0,2020,4,19.0,2020-11,False
