,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
173942,2020096578,40.5096,-79.9556,MT ROYAL BL,1,3.0,3.0,1.0,2020,1,21.0,2020-11,False
173943,2020096590,40.3913,-79.9816,BECKS RUN RD,1,1.0,3.0,1.0,2020,5,15.0,2020-11,True
173944,2020096614,40.3268,-80.0768,SOUTHERN HILANDS DR,1,1.0,3.0,1.0,2020,6,10.0,2020-11,True
173945,2020096666,40.3395,-79.9678,CURRY HOLLOW RD,1,3.0,3.0,1.0,2020,1,22.0,2020-11,False
173946,2020096667,40.4173,-79.8901,COLLINGWOOD AV,1,3.0,3.0,1.0,2020,4,17.0,2020-11,False
173947,2020096672,40.3656,-79.9089,MCELHINNY AV,1,3.0,3.0,1.0,2020,5,17.0,2020-11,False
173948,2020096673,40.5356,-79.9737,LUCILLE ST,1,1.0,3.0,1.0,2020,6,16.0,2020-11,True
173949,2020096766,40.4577,-79.8485,LAKETON RD,1,3.0,3.0,1.0,2020,5,19.0,2020-11,False
173950,2020096773,40.4795,-79.9662,EAST OHIO ST,1,3.0,3.0,1.0,2020,6,22.0,2020-10,False
173951,2020096781,40.3672,-79.8878,HOMESTEAD DUQUESNE RD,1,2.0,3.0,1.0,2020,3,18.0,2020-11,False
173952,2020096793,40.3835,-79.9308,HILLBURN ST,1,3.0,3.0,1.0,2020,6,1.0,2020-11,False
173953,2020096799,40.4193,-79.8894,DENNISTON AV,1,3.0,3.0,1.0,2020,6,3.0,2020-11,False
173954,2020096800,40.3738,-80.0064,6TH ST,1,3.0,3.0,1.0,2020,1,18.0,2020-11,False
173955,2020096829,40.3545,-79.8362,FIFTH AV,1,1.0,3.0,1.0,2020,5,14.0,2020-11,True
173956,2020096839,40.4737,-79.9701,WASHINGTON CR. BR/40TH ST,1,1.0,3.0,1.0,2020,6,7.0,2020-11,True
173958,2020096852,40.5297,-79.9524,WILLIAM FLINN HW,1,1.0,3.0,1.0,2020,5,9.0,2020-11,True
173960,2020096868,40.3589,-79.9084,PITTSBURGH MCKEESPORT BL,1,1.0,3.0,1.0,2020,5,11.0,2020-11,True
173961,2020096870,40.4305,-79.9984,LIBERTY BR,1,3.0,3.0,1.0,2020,5,17.0,2020-11,False
173963,2020096876,40.4553,-79.9764,LIBERTY AV,1,1.0,3.0,1.0,2020,6,11.0,2020-11,True
173965,2020096926,40.4259,-79.8998,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,1,14.0,2020-11,True
173966,2020096950,40.4639,-79.9283,BROAD ST,1,1.0,3.0,1.0,2020,6,13.0,2020-11,True
173967,2020096961,40.4573,-79.909,HAMILTON AV,1,1.0,3.0,1.0,2020,6,13.0,2020-11,True
173968,2020096966,40.3605,-79.9077,BUTTERMILK HOLLOW RD,1,1.0,3.0,1.0,2020,6,14.0,2020-11,True
173969,2020096967,40.5945,-79.9478,PIONEER RD,1,1.0,3.0,1.0,2020,4,15.0,2020-11,True
173971,2020096997,40.4155,-80.025,BEECHVIEW AV,1,1.0,3.0,1.0,2020,6,16.0,2020-11,True
173972,2020096998,40.5496,-79.9141,SAXONBURG RD,1,1.0,3.0,1.0,2020,6,15.0,2020-11,True
173973,2020096999,40.3114,-79.8247,DRAKE ST,1,1.0,3.0,1.0,2020,6,15.0,2020-11,True
173974,2020097001,40.3132,-80.0899,WASHINGTON RD,1,1.0,3.0,1.0,2020,6,6.0,2020-11,True
173975,2020097029,40.4651,-79.8279,FRANKSTOWN RD,1,3.0,3.0,1.0,2020,6,17.0,2020-11,False
173976,2020097032,40.4039,-79.9104,11TH AV,1,3.0,3.0,1.0,2020,6,21.0,2020-11,False
173977,2020097036,40.3381,-79.9635,BROADWAY DR,1,3.0,3.0,1.0,2020,6,18.0,2020-11,False
173978,2020097038,40.4483,-79.9869,LIBERTY AV,1,3.0,3.0,1.0,2020,6,18.0,2020-11,False
173979,2020097116,40.3577,-80.1219,NEWBURY DR,1,3.0,3.0,1.0,2020,6,18.0,2020-11,False
173980,2020097141,40.5303,-80.0767,JOSEPHS LN,1,2.0,3.0,1.0,2020,7,0.0,2020-10,False
173981,2020097142,40.4824,-80.006,MOUNT PLEASANT RD,1,3.0,3.0,1.0,2020,6,5.0,2020-11,False
173982,2020097146,40.4524,-79.9598,BRYN MAWR RD,1,2.0,3.0,1.0,2020,6,23.0,2020-11,False
173983,2020097148,40.4642,-79.9256,PENN AV,1,1.0,3.0,1.0,2020,3,10.0,2020-11,True
173984,2020097149,40.458,-79.8761,FRANKSTOWN AV,1,3.0,3.0,1.0,2020,6,22.0,2020-11,False
173985,2020097225,40.6293,-80.0565,NORTH CHURCH RD,1,1.0,3.0,1.0,2020,6,10.0,2020-11,True
173986,2020097238,40.6734,-80.0984,EMERYVILLE DR,1,1.0,3.0,1.0,2020,7,9.0,2020-11,True
173987,2020097242,40.3152,-80.0294,SARAH ST,1,1.0,3.0,1.0,2020,3,10.0,2020-10,True
173988,2020097244,40.3547,-80.1152,MILLERS RUN RD,1,1.0,3.0,1.0,2020,3,8.0,2020-11,True
173989,2020097249,40.4072,-80.0338,CARNAHAN RD,1,1.0,3.0,1.0,2020,7,9.0,2020-11,True
173990,2020097266,40.2599,-79.8373,SIMPSON HOWELL RD,1,1.0,3.0,1.0,2020,6,13.0,2020-11,True
173991,2020097272,40.4274,-79.8908,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,6,2.0,2020-9,False
173992,2020097273,40.4232,-80.0304,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,4,6.0,2020-10,True
173993,2020097278,40.427,-79.9197,SQUIRREL HILL TN,1,3.0,3.0,1.0,2020,5,22.0,2020-10,False
173995,2020097284,40.4405,-79.8334,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,7,4.0,2020-10,False
173997,2020097308,40.4258,-79.9031,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,4,15.0,2020-11,True
173998,2020097311,40.4005,-79.8337,BRADDOCK AV,1,1.0,3.0,1.0,2020,5,7.0,2020-11,True
173999,2020097313,40.4106,-80.0714,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,5,14.0,2020-11,True
174000,2020097330,40.3245,-79.9438,CLAIRTON BL,1,3.0,3.0,1.0,2020,6,21.0,2020-11,False
174001,2020097343,40.4324,-80.0153,BIGHAM ST,1,1.0,3.0,1.0,2020,7,15.0,2020-11,True
174002,2020097349,40.4004,-79.804,WILMERDING RD,1,2.0,3.0,1.0,2020,4,21.0,2020-11,False
174003,2020097358,40.3811,-79.9819,PARKDALE ST,1,1.0,3.0,1.0,2020,7,15.0,2020-11,True
174004,2020097362,40.3305,-80.0706,WASHINGTON RD,1,1.0,3.0,1.0,2020,6,6.0,2020-11,True
174006,2020097385,40.494,-79.9442,ETNA BP,1,3.0,3.0,1.0,2020,6,19.0,2020-11,False
174007,2020097388,40.5705,-80.0029,PEEBLES RD,1,2.0,3.0,1.0,2020,7,17.0,2020-11,False
174009,2020097502,40.6292,-79.9332,ALLISON RD,1,2.0,3.0,1.0,2020,6,1.0,2020-11,False
174010,2020097504,40.3144,-79.9393,CLAIRTON BL,1,3.0,3.0,1.0,2020,7,21.0,2020-11,False
174011,2020097511,40.4512,-79.8267,RODI RD,1,3.0,3.0,1.0,2020,7,22.0,2020-11,False
174012,2020097515,40.3536,-79.8411,RAMP E TO DUQ/MCKEESPT BR,1,2.0,3.0,1.0,2020,7,22.0,2020-11,False
174013,2020097522,40.4815,-79.878,ALLEGHENY RIVER BL,1,3.0,3.0,1.0,2020,1,1.0,2020-11,False
174014,2020097526,40.4738,-80.0386,CALIFORNIA AV,1,3.0,3.0,1.0,2020,1,3.0,2020-11,False
174015,2020097553,40.4361,-79.9791,BL OF THE AL,1,1.0,3.0,1.0,2020,1,7.0,2020-11,True
174016,2020097560,40.319,-79.8996,CLAIRTON DRAVOSBURG RD,1,1.0,3.0,1.0,2020,7,11.0,2020-11,True
174017,2020097564,40.5217,-80.0429,HIGHLAND AV,1,3.0,3.0,1.0,2020,7,22.0,2020-11,False
174018,2020097640,40.4888,-79.9122,HIGHLAND PK BR,1,1.0,3.0,1.0,2020,5,11.0,2020-11,True
174021,2020097714,40.4878,-80.0563,OHIO RIVER BL,1,3.0,3.0,1.0,2020,4,17.0,2020-11,False
174022,2020097750,40.4348,-79.9833,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,3,12.0,2020-11,True
174023,2020097767,40.4395,-80.0085,RAMP B RD,1,3.0,3.0,1.0,2020,6,18.0,2020-11,False
174024,2020097768,40.4306,-80.0266,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,6,21.0,2020-11,False
174026,2020097782,40.442,-79.8246,PENN LINCOLN PY,1,2.0,3.0,1.0,2020,1,20.0,2020-11,False
174027,2020097785,40.4005,-79.9086,15TH AV,1,1.0,3.0,1.0,2020,5,14.0,2020-11,True
174028,2020097790,40.4238,-79.8574,LINCOLN HW,1,3.0,3.0,1.0,2020,1,1.0,2020-11,False
174029,2020097795,40.5275,-79.8506,FREEPORT RD,1,1.0,3.0,1.0,2020,2,7.0,2020-11,True
174030,2020097812,40.4101,-80.0807,ANTHONY ST,1,3.0,3.0,1.0,2020,1,20.0,2020-11,False
174031,2020097813,40.4604,-79.9138,LINCOLN AV,1,3.0,3.0,1.0,2020,1,1.0,2020-11,False
174034,2020097821,40.4937,-80.0422,LUCERNE AV,1,3.0,3.0,1.0,2020,7,0.0,2020-11,False
174035,2020097830,40.4853,-80.0095,EAST ST,1,3.0,3.0,1.0,2020,5,4.0,2020-11,False
174036,2020097841,40.4151,-79.8749,WOODSTOCK AV,1,3.0,3.0,1.0,2020,2,4.0,2020-11,False
174037,2020097842,40.4748,-80.0776,11TH ST,1,3.0,3.0,1.0,2020,6,19.0,2020-11,False
174038,2020097843,40.3814,-80.0443,WASHINGTON RD,1,1.0,3.0,1.0,2020,7,14.0,2020-11,True
174039,2020097862,40.5839,-79.8818,SR 0910 HW,1,1.0,3.0,1.0,2020,6,8.0,2020-11,True
174041,2020097876,40.4587,-79.908,5TH AV,1,1.0,3.0,1.0,2020,2,8.0,2020-11,True
174042,2020097895,40.4429,-79.998,9TH ST,1,1.0,3.0,1.0,2020,2,9.0,2020-11,True
174043,2020097921,40.4173,-79.8485,SUMNER AV,1,1.0,3.0,1.0,2020,2,9.0,2020-11,True
174044,2020097934,40.366,-80.1072,COMMERCIAL DR,1,1.0,3.0,1.0,2020,7,12.0,2020-11,True
174045,2020097978,40.3427,-80.0364,BETHEL CHURCH RD,1,1.0,3.0,1.0,2020,1,16.0,2020-11,True
174046,2020097989,40.5137,-79.8385,6TH ST,1,1.0,3.0,1.0,2020,2,15.0,2020-11,True
174048,2020098058,40.3191,-79.8227,CENTER ST,1,1.0,3.0,1.0,2020,7,14.0,2020-11,True
174049,2020098071,40.5493,-79.8207,ALLEGHENY VALLEY EX,1,2.0,3.0,1.0,2020,1,0.0,2020-10,False
174050,2020098104,40.5404,-79.8409,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2020,3,19.0,2020-11,False
174051,2020098125,40.4942,-79.9038,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,7,15.0,2020-11,True
174052,2020098143,40.4928,-79.8977,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,3,7.0,2020-11,True
174054,2020098166,40.44,-79.7517,MAINLINE TU,1,1.0,3.0,1.0,2020,5,15.0,2020-11,True
174055,2020098178,40.539,-79.8421,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,6,14.0,2020-11,True
174056,2020098228,40.4493,-79.8846,PITT ST,1,3.0,3.0,1.0,2020,2,17.0,2020-11,False
174059,2020098245,40.4258,-80.0198,WOODRUFF ST,1,3.0,3.0,1.0,2020,2,22.0,2020-11,False
174060,2020098247,40.6562,-80.0683,FRANKLIN RD,1,2.0,3.0,1.0,2020,2,5.0,2020-11,False
174061,2020098251,40.3144,-79.8295,LINDEN ST,1,3.0,3.0,1.0,2020,2,20.0,2020-11,False
174062,2020098269,40.3228,-79.9957,PARK DR,1,2.0,3.0,1.0,2020,7,23.0,2020-11,False
174063,2020098270,40.4566,-79.9397,LIBERTY AV,1,3.0,3.0,1.0,2020,3,0.0,2020-11,False
174064,2020098287,40.3814,-79.9983,LIBRARY RD,1,3.0,3.0,1.0,2020,3,3.0,2020-11,False
174065,2020098312,40.4196,-79.9272,HAZELWOOD AV,1,3.0,3.0,1.0,2020,7,17.0,2020-11,False
174066,2020098316,40.3476,-80.168,MILLERS RUN RD,1,1.0,3.0,1.0,2020,2,17.0,2020-11,True
174067,2020098318,40.4765,-79.7605,SALTSBURG RD,1,1.0,3.0,1.0,2020,1,9.0,2020-11,True
174069,2020098339,40.487,-80.055,OHIO RIVER BL,1,3.0,3.0,1.0,2020,3,6.0,2020-11,False
174071,2020098355,40.4938,-79.8816,FOX CHAPEL RD,1,1.0,3.0,1.0,2020,2,14.0,2020-11,True
174072,2020098362,40.4141,-80.0303,BANKSVILLE RD,1,3.0,3.0,1.0,2020,4,18.0,2020-11,False
174073,2020098363,40.385,-79.9949,OVERBROOK BL,1,3.0,3.0,1.0,2020,4,18.0,2020-11,False
174076,2020098405,40.4957,-79.9402,ETNA BP,1,1.0,3.0,1.0,2020,5,13.0,2020-11,True
174077,2020098426,40.3827,-80.0966,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2020,3,4.0,2020-11,False
174078,2020098427,40.5409,-80.1223,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2020,3,7.0,2020-11,True
174083,2020098559,40.4275,-80.0004,LIBERTY TN,1,3.0,3.0,1.0,2020,1,16.0,2020-11,False
174084,2020098691,40.3576,-79.8358,POPLAR AL,1,1.0,3.0,1.0,2020,6,6.0,2020-11,True
174085,2020098692,40.4847,-80.0353,BENTON AV,1,1.0,3.0,1.0,2020,2,15.0,2020-11,True
174086,2020098695,40.3874,-79.984,BROWNSVILLE RD,1,3.0,3.0,1.0,2020,3,19.0,2020-11,False
174087,2020098696,40.4573,-79.8438,BEULAH RD,1,2.0,3.0,1.0,2020,3,19.0,2020-11,False
174088,2020098701,40.4688,-80.0149,CHARLES ST,1,3.0,3.0,1.0,2020,1,17.0,2020-11,False
174090,2020098718,40.4149,-80.0409,CRANE AV,1,2.0,3.0,1.0,2020,3,21.0,2020-11,False
174091,2020098723,40.4528,-80.0224,W NORTH AV,1,3.0,3.0,1.0,2020,3,21.0,2020-11,False
174092,2020098724,40.4713,-79.9285,BAYWOOD ST,1,1.0,3.0,1.0,2020,3,12.0,2020-11,True
174093,2020098726,40.6475,-80.104,WARRENDALE BAYNE RD,1,3.0,3.0,9.0,2020,3,0.0,2020-11,False
174094,2020098728,40.3259,-80.0493,LOGAN RD,1,3.0,3.0,1.0,2020,5,6.0,2020-11,False
174095,2020098729,40.3595,-79.9521,STREETS RUN RD,1,3.0,3.0,1.0,2020,2,19.0,2020-11,False
174096,2020098738,40.4679,-79.9772,EAST OHIO ST,1,2.0,3.0,1.0,2020,4,2.0,2020-11,False
174097,2020098772,40.3483,-80.0249,LIBRARY RD,1,1.0,3.0,1.0,2020,7,14.0,2020-11,True
174098,2020098778,40.3341,-79.8419,30TH ST,1,1.0,3.0,1.0,2020,6,11.0,2020-10,True
174099,2020098785,40.4976,-80.0127,MCKNIGHT RD,1,1.0,3.0,1.0,2020,4,7.0,2020-11,True
174100,2020098813,40.4752,-79.8624,VINE ST,1,1.0,3.0,1.0,2020,4,10.0,2020-11,True
174102,2020098815,40.4564,-79.9986,TRIPOLI ST,1,1.0,3.0,1.0,2020,4,11.0,2020-11,True
174103,2020098826,40.4625,-79.9225,HARVARD ST,1,1.0,3.0,1.0,2020,4,12.0,2020-11,True
174104,2020098830,40.4458,-79.9983,FORT DUQUESNE BL,1,1.0,3.0,9.0,2020,1,12.0,2020-11,True
174105,2020098832,40.4511,-80.1848,SUMMIT PARK DR,1,1.0,3.0,1.0,2020,4,12.0,2020-11,True
174108,2020098875,40.4351,-79.9666,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,3,2.0,2020-11,False
174109,2020098909,40.3854,-79.8218,WAL-MART DR,1,1.0,3.0,1.0,2020,3,15.0,2020-11,True
174110,2020098912,40.4619,-79.9822,EAST OHIO ST,1,1.0,3.0,1.0,2020,4,15.0,2020-11,True
174111,2020098922,40.3818,-79.8148,MORRELLE AV,1,1.0,3.0,1.0,2020,3,14.0,2020-11,True
174112,2020098935,40.524,-80.1947,FERN HOLLOW RD,1,3.0,3.0,1.0,2020,1,23.0,2020-11,False
174115,2020098980,40.5416,-79.7768,WALTERS LN,1,3.0,3.0,1.0,2020,5,1.0,2020-11,False
174116,2020098988,40.455,-79.7109,PINE VALLEY DR,1,3.0,3.0,1.0,2020,4,17.0,2020-11,False
174117,2020098995,40.5554,-79.8126,HITE RD,1,3.0,3.0,2.0,2020,3,21.0,2020-11,False
174118,2020099014,40.5586,-80.1152,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2020,3,12.0,2020-10,True
174119,2020099054,40.4908,-79.8844,RAMP P RD,1,1.0,3.0,1.0,2020,5,8.0,2020-11,True
174120,2020099115,40.4768,-79.7829,FORD AV,1,3.0,3.0,1.0,2020,4,21.0,2020-11,False
174121,2020099117,40.4474,-80.1652,STEUBENVILLE PK,1,2.0,3.0,1.0,2020,4,21.0,2020-11,False
174122,2020099125,40.4736,-80.0627,ISLAND AV,1,3.0,3.0,1.0,2020,7,5.0,2020-11,False
174123,2020099131,40.4387,-79.7827,NORTHERN PK,1,3.0,3.0,1.0,2020,1,2.0,2020-11,False
174124,2020099150,40.381,-80.0443,WASHINGTON RD,1,1.0,3.0,1.0,2020,2,15.0,2020-11,True
174125,2020099151,40.5447,-80.146,MERRIMAN RD,1,2.0,3.0,1.0,2020,2,19.0,2020-11,False
174126,2020099201,40.3912,-79.8882,DUQUESNE AV,1,3.0,3.0,1.0,2020,2,20.0,2020-11,False
174127,2020099208,40.4644,-79.9625,PENN AV,1,1.0,3.0,1.0,2020,4,15.0,2020-11,True
174128,2020099217,40.3451,-80.0274,BETHEL CHURCH RD,1,1.0,3.0,1.0,2020,5,9.0,2020-8,True
174129,2020099222,40.4389,-79.9341,NORTHUMBERLAND ST,1,1.0,3.0,1.0,2020,3,12.0,2020-11,True
174130,2020099230,40.4288,-79.9813,EAST CARSON ST,1,3.0,3.0,1.0,2020,4,22.0,2020-11,False
174132,2020099256,40.4723,-80.0311,SHADELAND AV,1,1.0,3.0,1.0,2020,5,12.0,2020-11,True
174133,2020099257,40.6142,-80.0548,ASPEN RD,1,1.0,3.0,1.0,2020,5,12.0,2020-11,True
174134,2020099259,40.4345,-80.1443,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,5,13.0,2020-10,True
174135,2020099279,40.4314,-79.9587,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,3,19.0,2020-11,False
174136,2020099327,40.3217,-79.9416,LEWIS RUN RD,1,1.0,3.0,1.0,2020,5,15.0,2020-11,True
174137,2020099328,40.3962,-79.9981,WHITED ST,1,3.0,3.0,1.0,2020,2,17.0,2020-11,False
174138,2020099332,40.4638,-79.9316,PENN AV,1,1.0,3.0,1.0,2020,5,14.0,2020-11,True
174139,2020099348,40.4216,-79.9984,CRAIGHEAD ST,1,1.0,3.0,1.0,2020,5,16.0,2020-11,True
174140,2020099349,40.4492,-79.9014,S HOMEWOOD AV,1,1.0,3.0,1.0,2020,5,16.0,2020-11,True
174141,2020099354,40.4221,-79.8544,FAIRFAX RD,1,1.0,3.0,1.0,2020,5,16.0,2020-11,True
174142,2020099387,40.4011,-79.8805,MONONGAHELA AV,1,3.0,3.0,1.0,2020,4,19.0,2020-11,False
174143,2020099396,40.4105,-80.0057,SAW MILL RUN BL,1,3.0,3.0,1.0,2020,5,18.0,2020-11,False
174144,2020099414,40.3503,-79.8345,HARTMAN ST,1,3.0,3.0,1.0,2020,5,18.0,2020-11,False
174145,2020099422,40.4443,-79.7677,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,3,19.0,2020-11,False
174147,2020099447,40.3945,-79.7976,BROADWAY BL,1,1.0,3.0,1.0,2020,4,17.0,2020-11,True
174148,2020099452,40.416,-80.03,CRANE AV,1,3.0,3.0,1.0,2020,5,17.0,2020-11,False
174149,2020099453,40.6335,-80.004,GIBSONIA RD,1,1.0,3.0,9.0,2020,3,14.0,2020-11,True
174150,2020099456,40.3211,-79.9421,LINDSAY-SNYDER DR,1,3.0,3.0,1.0,2020,5,20.0,2020-11,False
174151,2020099470,40.4665,-80.0605,ISLAND AV,1,3.0,3.0,1.0,2020,5,20.0,2020-11,False
174152,2020099490,40.4644,-80.1408,GRACE MANOR DR,1,1.0,3.0,1.0,2020,4,11.0,2020-11,True
174153,2020099496,40.3896,-80.0415,MCFARLAND RD,1,1.0,3.0,1.0,2020,5,15.0,2020-11,True
174154,2020099527,40.4274,-79.7215,ALPINE VILLAGE DR,1,1.0,3.0,1.0,2020,1,6.0,2020-11,True
174155,2020099528,40.2733,-79.927,DALE ST,1,1.0,3.0,1.0,2020,6,8.0,2020-11,True
174156,2020099529,40.3513,-79.8668,MARKET ST,1,1.0,3.0,1.0,2020,6,8.0,2020-11,True
174157,2020099574,40.4384,-80.002,WOOD ST,1,1.0,3.0,1.0,2020,6,12.0,2020-11,True
174158,2020099575,40.4323,-79.865,DIGITAL PL,1,1.0,3.0,1.0,2020,6,13.0,2020-11,True
174159,2020099606,40.4909,-79.8805,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2020,4,20.0,2020-11,False
174160,2020099637,40.3825,-79.9959,GLENBURY ST,1,1.0,3.0,1.0,2020,6,12.0,2020-11,True
174161,2020099648,40.6498,-80.078,PERRY HW,1,1.0,3.0,1.0,2020,5,16.0,2020-11,True
174162,2020099650,40.4492,-79.7622,CENTER RD,1,3.0,3.0,1.0,2020,4,19.0,2020-11,False
174163,2020099652,40.3303,-79.9872,BROWNSVILLE RD,1,3.0,3.0,1.0,2020,5,18.0,2020-11,False
174164,2020099658,40.4342,-80.0325,WOODVILLE ST,1,3.0,3.0,1.0,2020,5,18.0,2020-11,False
174165,2020099677,40.4873,-80.2033,BUSINESS HW,1,1.0,3.0,1.0,2020,3,10.0,2020-11,True
174166,2020099678,40.5339,-80.229,BRODHEAD RD,1,2.0,3.0,1.0,2020,4,17.0,2020-11,False
174167,2020099679,40.3694,-80.0336,COOKE LN,1,1.0,3.0,1.0,2020,6,15.0,2020-11,True
174168,2020099680,40.4269,-79.8852,LACROSSE ST,1,3.0,3.0,1.0,2020,1,21.0,2020-9,False
174169,2020099681,40.4338,-79.8852,RACE ST,1,1.0,3.0,1.0,2020,7,15.0,2020-10,True
174170,2020099723,40.5356,-79.7177,GREENSBURG RD,1,1.0,3.0,1.0,2020,5,16.0,2020-11,True
174171,2020099829,40.4424,-80.0839,INDUSTRIAL HW,1,2.0,3.0,1.0,2020,6,18.0,2020-11,False
174172,2020099838,40.2818,-80.0017,SOUTHERN DR,1,3.0,3.0,1.0,2020,6,20.0,2020-11,False
174173,2020099865,40.4539,-80.0597,CHARTIERS AV,1,3.0,3.0,1.0,2020,7,0.0,2020-11,False
174174,2020099900,40.4742,-79.9082,HIGHLAND DR,1,3.0,3.0,1.0,2020,7,5.0,2020-11,False
174175,2020099901,40.4601,-79.946,LIBERTY AV,1,1.0,3.0,1.0,2020,1,15.0,2020-11,True
174176,2020099906,40.3826,-79.9684,ELMA ST,1,3.0,3.0,1.0,2020,6,17.0,2020-11,False
174177,2020099913,40.4607,-79.9227,PENN AV,1,3.0,3.0,1.0,2020,7,4.0,2020-11,False
174178,2020099922,40.4377,-79.9726,FIFTH AV,1,1.0,3.0,1.0,2020,6,8.0,2020-11,True
174179,2020099924,40.4578,-79.9025,HAMILTON AV,1,1.0,3.0,1.0,2020,7,8.0,2020-11,True
174180,2020099926,40.4546,-80.0524,FRONONA WY,1,3.0,3.0,1.0,2020,7,5.0,2020-11,False
174181,2020099940,40.3945,-79.7742,MOSSIDE BL,1,1.0,3.0,1.0,2020,2,7.0,2020-11,True
174182,2020099949,40.4376,-79.9842,MARION ST,1,1.0,3.0,1.0,2020,3,7.0,2020-11,True
174185,2020099961,40.5134,-80.0323,BELLEVUE RD,1,3.0,3.0,1.0,2020,4,22.0,2020-11,False
174188,2020100064,40.4743,-80.0349,MCCLURE AV,1,3.0,3.0,9.0,2020,7,17.0,2020-11,False
174189,2020100068,40.3552,-79.8352,HARTMAN ST,1,3.0,3.0,1.0,2020,7,20.0,2020-11,False
174190,2020100090,40.4625,-79.9244,BROAD ST,1,3.0,3.0,1.0,2020,7,23.0,2020-11,False
174191,2020100097,40.4378,-79.992,ARMSTRONG TN,1,3.0,3.0,1.0,2020,1,1.0,2020-11,False
174192,2020100101,40.5767,-79.9703,BRYANT RD,1,2.0,3.0,1.0,2020,2,21.0,2020-11,False
174197,2020100154,40.4576,-79.9176,SPIRIT ST,1,1.0,3.0,1.0,2020,1,9.0,2020-11,True
174199,2020100172,40.4225,-79.8828,ROSLYN ST,1,1.0,3.0,1.0,2020,1,10.0,2020-11,True
174200,2020100228,40.4646,-79.9401,PENN AV,1,1.0,3.0,1.0,2020,1,13.0,2020-11,True
174201,2020100238,40.4109,-80.0103,PIONEER AV,1,3.0,3.0,9.0,2020,7,21.0,2020-11,False
174202,2020100242,40.4469,-80.0842,MAZETTE PL,1,1.0,3.0,1.0,2020,1,15.0,2020-11,True
174203,2020100260,40.5223,-80.036,HIGHLAND AV,1,3.0,3.0,1.0,2020,3,18.0,2020-11,False
174204,2020100272,40.4924,-79.9023,4TH ST,1,3.0,3.0,1.0,2020,7,20.0,2020-11,False
174207,2020100358,40.3981,-79.8846,MIDWAY DR,1,3.0,3.0,1.0,2020,4,22.0,2020-11,False
174209,2020100382,40.4507,-79.9957,MADISON AV,1,3.0,3.0,1.0,2020,7,23.0,2020-11,False
174211,2020100394,40.3989,-79.9707,BALDWIN DR,1,3.0,3.0,1.0,2020,1,2.0,2020-11,False
174212,2020100395,40.4396,-80.0896,STEUBENVILLE PK,1,3.0,3.0,1.0,2020,2,1.0,2020-11,False
174213,2020100400,40.3791,-80.0455,WASHINGTON RD,1,3.0,3.0,1.0,2020,7,21.0,2020-11,False
174214,2020100429,40.4786,-80.0438,MCKEES ROCKS BR,1,1.0,3.0,1.0,2020,2,8.0,2020-11,True
174216,2020100502,40.4295,-79.8866,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,6,17.0,2020-11,False
174217,2020100507,40.4455,-80.1741,TONIDALE INT/RAMP X RD,1,2.0,3.0,9.0,2020,7,20.0,2020-11,False
174218,2020100508,40.4406,-80.0089,PENN LINCOLN PY,1,1.0,3.0,9.0,2020,1,8.0,2020-11,True
174219,2020100516,40.4734,-80.0149,MAYFIELD AL,1,1.0,3.0,1.0,2020,2,13.0,2020-11,True
174220,2020100528,40.3887,-79.8303,CLYDE AV,1,3.0,3.0,1.0,2020,2,21.0,2020-11,False
174221,2020100530,40.3554,-80.0315,CONNOR RD,1,3.0,3.0,1.0,2020,2,20.0,2020-11,False
174222,2020100531,40.3491,-80.05,HIGHLAND RD,1,3.0,3.0,1.0,2020,7,22.0,2020-11,False
174223,2020100543,40.4281,-79.9345,BEECHWOOD BL,1,1.0,3.0,1.0,2020,2,15.0,2020-11,True
174225,2020100557,40.5224,-79.9909,MILLER RD,1,2.0,3.0,1.0,2020,1,17.0,2020-11,False
174226,2020100559,40.4334,-79.8876,RACE ST,1,3.0,3.0,1.0,2020,7,22.0,2020-10,False
174228,2020100603,40.5171,-79.7266,SARDIS RD,1,3.0,3.0,1.0,2020,2,17.0,2020-11,False
174229,2020100604,40.438,-79.9277,WIGHTMAN ST,1,3.0,3.0,1.0,2020,2,17.0,2020-11,False
